Customer_ID,gender,Partner,Dependents,Senior_Citizen,Call_Duration,Data_Usage,Plan_Type,Plan_Level,Monthly_Bill_Amount,Tenure_Months,Multiple_Lines,Tech_Support,Churn
NSat5959,Male,Yes,No,0,375,9.42,Postpaid,Premium,307.1,25,Yes,Yes,1
NSat5960,Male,No,No,0,370,2.43,Prepaid,Premium,126,31,Yes,Yes,1
NSat5961,Female,No,No,0,341,5.49,Postpaid,Premium,267.05,32,Yes,Yes,1
NSat5962,Female,No,No,0,136,9.73,Postpaid,Basic,206,4,No,No,1
NSat5963,Female,Yes,No,1,252,7.47,Postpaid,Basic,92,13,Yes,No,1
NSat5964,Female,No,No,0,189,4.45,Postpaid,Premium,170.65,26,Yes,Yes,1
NSat5965,Female,Yes,Yes,0,234,2.28,Postpaid,Basic,100,1,Yes,Yes,1
NSat5966,Female,Yes,No,1,28,3.09,Postpaid,Basic,92,3,Yes,No,1
NSat5967,Male,Yes,Yes,0,249,6.11,Postpaid,Premium,214.95,34,Yes,Yes,1
NSat5968,Female,Yes,No,0,132,1.35,Postpaid,Basic,119,9,No,No,1
NSat5969,Female,Yes,No,0,371,8.55,Postpaid,Basic,382,1,No,No,1
NSat5970,Male,Yes,Yes,0,280,2.5,Postpaid,Basic,249,6,No,No,1
NSat5971,Male,Yes,Yes,0,165,3.86,Postpaid,Basic,88,4,No,Yes,1
NSat5972,Female,No,No,0,294,4.17,Prepaid,Premium,126,27,Yes,Yes,1
NSat5973,Male,No,No,0,59,2.06,Postpaid,Basic,68,12,No,No,1
NSat5974,Female,Yes,Yes,0,297,6.61,Postpaid,Premium,246.25,29,Yes,Yes,1
NSat5975,Male,Yes,No,0,236,8.84,Prepaid,Premium,126,30,Yes,Yes,1
NSat5976,Female,No,No,1,378,9.65,Postpaid,Basic,92,4,Yes,No,1
NSat5977,Female,No,No,0,138,7.54,Postpaid,Basic,186,11,No,No,1
NSat5978,Male,Yes,No,0,448,3.77,Prepaid,Premium,126,28,Yes,Yes,1
NSat5979,Male,No,No,0,147,6.79,Postpaid,Premium,157.15,25,Yes,Yes,1
NSat5980,Male,Yes,Yes,0,365,3.65,Postpaid,Premium,272.25,34,Yes,Yes,1
NSat5981,Male,No,No,0,369,3.87,Prepaid,Premium,126,28,Yes,Yes,1
NSat5982,Female,No,No,1,479,2.75,Prepaid,Premium,126,27,Yes,Yes,1
NSat5983,Male,No,Yes,0,437,6.12,Postpaid,Premium,327.8,24,Yes,Yes,1
NSat5984,Male,No,No,0,171,8.32,Postpaid,Basic,220,9,No,No,1
NSat5985,Female,Yes,Yes,0,465,8.39,Prepaid,Premium,126,30,Yes,Yes,1
NSat5986,Male,Yes,No,1,392,1.98,Postpaid,Basic,333,6,No,No,1
NSat5987,Male,Yes,No,0,99,8.41,Postpaid,Basic,100,7,Yes,Yes,1
NSat5988,Female,No,No,0,144,6.2,Postpaid,Premium,152.4,27,Yes,Yes,1
NSat5989,Male,No,No,0,77,2.01,Postpaid,Basic,100,7,Yes,Yes,1
NSat5990,Female,No,Yes,0,306,8.83,Prepaid,Premium,126,34,Yes,Yes,1
NSat5991,Male,No,No,0,55,5.29,Postpaid,Basic,97,1,No,No,1
NSat5992,Female,No,No,0,217,6.35,Postpaid,Basic,100,8,Yes,Yes,1
NSat5993,Female,No,No,0,269,9.66,Postpaid,Basic,92,12,Yes,No,1
NSat5994,Female,No,Yes,0,365,2.61,Postpaid,Basic,100,11,Yes,Yes,1
NSat5995,Female,Yes,No,1,168,3.47,Prepaid,Premium,126,34,Yes,Yes,1
NSat5996,Male,No,Yes,0,313,2.92,Prepaid,Premium,126,34,Yes,Yes,1
NSat5997,Male,No,No,0,226,4.87,Postpaid,Premium,194.95,28,Yes,Yes,1
NSat5998,Female,Yes,No,0,323,5.05,Prepaid,Premium,126,29,Yes,Yes,1
NSat5999,Male,Yes,Yes,0,143,5.08,Postpaid,Basic,165,4,No,No,1
NSat6000,Female,No,No,1,248,6.03,Postpaid,Basic,259,11,No,No,1
NSat6001,Female,No,No,1,171,6.8,Prepaid,Premium,126,33,Yes,Yes,1
NSat6002,Male,Yes,Yes,0,382,9.95,Postpaid,Basic,100,12,Yes,Yes,1
NSat6003,Male,Yes,Yes,0,252,5.49,Postpaid,Basic,100,9,Yes,Yes,1
NSat6004,Female,No,No,0,127,8.22,Postpaid,Premium,152.3,32,Yes,Yes,1
NSat6005,Male,Yes,No,0,271,7.64,Postpaid,Premium,235.8,31,Yes,Yes,1
NSat6006,Male,No,No,0,365,7.15,Postpaid,Premium,289.75,29,Yes,Yes,1
NSat6007,Male,Yes,Yes,0,78,6.44,Prepaid,Premium,126,24,Yes,Yes,1
NSat6008,Male,Yes,No,0,276,8.68,Prepaid,Premium,126,34,Yes,Yes,1
NSat6009,Female,Yes,Yes,0,16,2.96,Postpaid,Basic,88,12,No,Yes,1
NSat6010,Male,No,No,0,256,6.79,Postpaid,Basic,88,13,No,Yes,1
NSat6011,Female,No,No,0,137,1.78,Prepaid,Premium,126,32,Yes,Yes,1
NSat6012,Female,Yes,Yes,0,69,3.12,Postpaid,Premium,92,30,Yes,Yes,1
NSat6013,Female,No,No,0,256,3.33,Postpaid,Basic,238,3,No,No,1
NSat6014,Female,No,No,0,484,8.87,Prepaid,Premium,126,29,Yes,Yes,1
NSat6015,Female,No,No,1,55,9,Postpaid,Basic,92,5,Yes,No,1
NSat6016,Female,No,No,0,87,9.59,Postpaid,Basic,92,6,Yes,No,1
NSat6017,Female,No,No,0,134,1.47,Postpaid,Premium,122.75,33,Yes,Yes,1
NSat6018,Female,No,No,0,114,2.53,Prepaid,Premium,126,33,Yes,Yes,1
NSat6019,Female,Yes,Yes,0,389,4.6,Postpaid,Basic,357,14,No,No,1
NSat6020,Male,No,No,0,200,1.48,Postpaid,Premium,162.4,24,Yes,Yes,1
NSat6021,Male,Yes,No,1,103,9.84,Prepaid,Premium,126,27,Yes,Yes,1
NSat6022,Female,Yes,Yes,0,487,1.09,Postpaid,Premium,332.65,30,Yes,Yes,1
NSat6023,Female,No,No,0,144,3.26,Postpaid,Basic,148,6,No,No,1
NSat6024,Male,No,No,0,293,6.55,Postpaid,Basic,300,2,No,No,1
NSat6025,Female,No,No,0,34,4.59,Postpaid,Basic,73,5,No,No,1
NSat6026,Male,No,No,0,228,7.04,Postpaid,Premium,207,29,Yes,Yes,1
NSat6027,Male,Yes,Yes,0,273,8.89,Postpaid,Basic,100,6,Yes,Yes,1
NSat6028,Female,Yes,No,0,367,6.68,Prepaid,Premium,126,27,Yes,Yes,1
NSat6029,Male,No,No,0,485,1.99,Postpaid,Premium,335.95,30,Yes,Yes,1
NSat6030,Female,No,No,0,159,8.48,Prepaid,Premium,126,31,Yes,Yes,1
NSat6031,Female,No,Yes,0,114,3.73,Postpaid,Premium,122.05,32,Yes,Yes,1
NSat6032,Female,Yes,No,0,179,8.1,Postpaid,Premium,182.9,33,Yes,Yes,1
NSat6033,Male,Yes,Yes,1,312,3.8,Postpaid,Premium,241.2,34,Yes,Yes,1
NSat6034,Male,Yes,Yes,0,288,7.48,Postpaid,Basic,88,10,No,Yes,0
NSat6035,Male,Yes,Yes,0,187,8.52,Postpaid,Basic,235,1,No,No,0
NSat6036,Male,Yes,Yes,0,494,5.56,Postpaid,Premium,359.2,34,Yes,Yes,1
NSat6037,Female,Yes,Yes,0,61,1.54,Postpaid,Basic,64,4,No,No,0
NSat6038,Female,Yes,Yes,0,210,4.58,Postpaid,Basic,92,8,Yes,No,0
NSat6039,Female,No,No,0,22,3.08,Postpaid,Basic,48,13,No,No,0
NSat6040,Male,No,No,0,283,6.5,Prepaid,Premium,126,29,Yes,Yes,1
NSat6041,Male,Yes,Yes,0,270,2.2,Postpaid,Basic,238,10,No,No,0
NSat6042,Male,No,No,0,455,5.62,Postpaid,Premium,336.1,30,Yes,Yes,1
NSat6043,Male,No,No,0,68,3.26,Prepaid,Premium,126,25,Yes,Yes,1
NSat6044,Male,Yes,No,1,140,5.09,Postpaid,Premium,144.45,31,Yes,Yes,1
NSat6045,Female,Yes,No,0,76,6.28,Postpaid,Basic,100,8,Yes,Yes,0
NSat6046,Female,No,No,0,85,8.86,Postpaid,Premium,130.3,27,Yes,Yes,1
NSat6047,Female,No,No,0,271,8.35,Postpaid,Premium,239.35,26,Yes,Yes,1
NSat6048,Female,Yes,No,0,350,2.84,Prepaid,Premium,126,30,Yes,Yes,1
NSat6049,Female,Yes,Yes,0,241,7.55,Postpaid,Basic,88,11,No,Yes,0
NSat6050,Female,Yes,No,1,42,2.81,Postpaid,Basic,100,4,Yes,Yes,0
NSat6051,Male,Yes,No,1,185,7.07,Postpaid,Basic,92,2,Yes,No,0
NSat6052,Female,Yes,No,0,396,9.72,Prepaid,Premium,126,34,Yes,Yes,1
NSat6053,Female,No,No,1,369,3.22,Postpaid,Basic,327,6,No,No,0
NSat6054,Male,No,No,1,155,6.11,Postpaid,Premium,158.55,34,Yes,Yes,1
NSat6055,Female,No,No,1,246,2.31,Postpaid,Basic,220,7,No,No,0
NSat6056,Male,No,No,0,91,2.62,Postpaid,Basic,99,4,No,No,0
NSat6057,Female,No,No,0,93,9.62,Postpaid,Basic,171,2,No,No,0
NSat6058,Female,Yes,Yes,0,488,8.09,Postpaid,Premium,368.25,46,Yes,Yes,0
NSat6059,Female,Yes,Yes,0,330,7.89,Prepaid,Premium,126,40,Yes,Yes,0
NSat6060,Female,Yes,Yes,0,298,2.06,Postpaid,Premium,224.1,27,Yes,Yes,0
NSat6061,Male,Yes,Yes,0,44,6.24,Postpaid,Basic,92,11,Yes,No,0
NSat6062,Female,No,No,0,138,5.19,Postpaid,Premium,143.75,59,Yes,Yes,0
NSat6063,Female,No,No,0,261,8.18,Prepaid,Premium,126,56,Yes,Yes,0
NSat6064,Female,No,No,0,388,7.54,Postpaid,Premium,305.5,26,Yes,Yes,0
NSat6065,Female,No,No,0,376,9.98,Prepaid,Premium,126,36,Yes,Yes,0
NSat6066,Male,No,No,0,294,2.55,Prepaid,Premium,126,56,Yes,Yes,0
NSat6067,Male,No,No,0,350,8.32,Postpaid,Basic,100,11,Yes,Yes,0
NSat6068,Female,Yes,No,0,93,3.56,Postpaid,Basic,88,8,No,Yes,0
NSat6069,Female,Yes,Yes,0,310,3.15,Postpaid,Basic,280,11,No,No,0
NSat6070,Male,Yes,Yes,0,52,8.22,Postpaid,Premium,107.3,25,Yes,Yes,0
NSat6071,Male,Yes,No,1,348,4.63,Postpaid,Basic,92,11,Yes,No,0
NSat6072,Female,No,No,0,430,2.95,Prepaid,Premium,126,55,Yes,Yes,0
NSat6073,Male,No,No,1,123,9.11,Postpaid,Premium,154.35,53,Yes,Yes,0
NSat6074,Male,Yes,Yes,0,124,2.3,Postpaid,Premium,120.9,36,Yes,Yes,0
NSat6075,Male,Yes,No,1,85,8.5,Postpaid,Basic,92,4,Yes,No,0
NSat6076,Male,No,No,0,460,3.7,Postpaid,Premium,329.5,46,Yes,Yes,0
NSat6077,Male,Yes,No,0,295,5.76,Postpaid,Basic,92,3,Yes,No,0
NSat6078,Female,Yes,Yes,1,187,1.68,Prepaid,Premium,126,27,Yes,Yes,0
NSat6079,Male,Yes,Yes,0,310,4.96,Postpaid,Basic,88,5,No,Yes,0
NSat6080,Female,Yes,No,0,119,5.76,Postpaid,Premium,135.2,55,Yes,Yes,0
NSat6081,Female,Yes,Yes,0,319,1.51,Postpaid,Basic,92,4,Yes,No,0
NSat6082,Female,No,No,0,260,7.43,Postpaid,Basic,282,4,No,No,0
NSat6083,Male,Yes,No,0,205,6.76,Postpaid,Premium,191.8,40,Yes,Yes,0
NSat6084,Female,Yes,No,1,195,1.49,Postpaid,Basic,92,13,Yes,No,0
NSat6085,Female,No,No,0,214,4.52,Postpaid,Basic,216,3,No,No,0
NSat6086,Female,No,No,0,169,3.47,Prepaid,Premium,126,30,Yes,Yes,0
NSat6087,Female,Yes,No,0,429,6.37,Prepaid,Premium,126,50,Yes,Yes,0
NSat6088,Female,No,No,0,127,8.93,Postpaid,Basic,191,10,No,No,0
NSat6089,Male,No,No,0,53,4.07,Postpaid,Basic,92,11,Yes,No,0
NSat6090,Female,No,No,0,118,2.19,Postpaid,Premium,116.75,37,Yes,Yes,0
NSat6091,Female,No,Yes,0,213,7.31,Postpaid,Basic,244,11,No,No,0
NSat6092,Female,No,No,0,161,3.42,Prepaid,Premium,126,34,Yes,Yes,0
NSat6093,Female,No,No,0,90,3.21,Postpaid,Basic,104,12,No,No,0
NSat6094,Female,No,No,0,232,7.93,Prepaid,Premium,126,46,Yes,Yes,0
NSat6095,Male,No,No,0,356,6.48,Postpaid,Basic,88,3,No,Yes,0
NSat6096,Male,No,No,0,400,4.68,Postpaid,Premium,298.4,44,Yes,Yes,0
NSat6097,Female,No,No,0,70,9.46,Prepaid,Premium,126,53,Yes,Yes,0
NSat6098,Male,No,Yes,0,223,9.43,Postpaid,Basic,88,3,No,Yes,0
NSat6099,Male,No,No,0,233,7.38,Prepaid,Premium,126,48,Yes,Yes,0
NSat6100,Female,No,No,0,217,7.5,Prepaid,Premium,126,34,Yes,Yes,0
NSat6101,Male,Yes,No,0,418,1.02,Prepaid,Premium,126,32,Yes,Yes,0
NSat6102,Male,No,No,0,81,5.42,Postpaid,Basic,119,6,No,No,0
NSat6103,Male,Yes,Yes,0,482,4.7,Postpaid,Premium,347.7,38,Yes,Yes,0
NSat6104,Male,Yes,Yes,0,187,5.61,Postpaid,Basic,92,12,Yes,No,0
NSat6105,Male,Yes,No,0,458,4.13,Prepaid,Premium,126,40,Yes,Yes,0
NSat6106,Female,Yes,Yes,0,130,7.93,Prepaid,Premium,126,28,Yes,Yes,0
NSat6107,Female,Yes,No,1,357,7.27,Postpaid,Basic,92,7,Yes,No,0
NSat6108,Female,Yes,No,0,173,3.59,Postpaid,Basic,92,12,Yes,No,0
NSat6109,Male,Yes,Yes,0,244,5.96,Prepaid,Premium,126,29,Yes,Yes,0
NSat6110,Male,No,No,0,233,5.47,Postpaid,Basic,241,13,No,No,0
NSat6111,Male,Yes,No,0,216,5.64,Postpaid,Premium,192.8,53,Yes,Yes,0
NSat6112,Female,No,No,0,73,7.03,Postpaid,Basic,129,7,No,No,0
NSat6113,Female,No,No,0,68,8.65,Postpaid,Basic,92,2,Yes,No,0
NSat6114,Male,No,No,0,144,7.39,Prepaid,Premium,126,59,Yes,Yes,0
NSat6115,Female,Yes,Yes,0,256,5.98,Prepaid,Premium,126,40,Yes,Yes,0
NSat6116,Male,Yes,No,0,140,4.68,Postpaid,Basic,100,2,Yes,Yes,0
NSat6117,Female,Yes,Yes,0,272,5.89,Postpaid,Basic,277,5,No,No,0
NSat6118,Male,Yes,No,0,128,1.7,Postpaid,Basic,119,9,No,No,0
NSat6119,Female,No,No,0,340,4.1,Postpaid,Basic,313,1,No,No,0
NSat6120,Male,No,No,0,375,1.22,Prepaid,Premium,126,26,Yes,Yes,0
NSat6121,Male,Yes,Yes,0,27,4.13,Postpaid,Basic,63,2,No,No,0
NSat6122,Male,Yes,No,1,65,8.44,Postpaid,Basic,92,12,Yes,No,0
NSat6123,Male,No,Yes,0,295,6.15,Prepaid,Premium,126,56,Yes,Yes,0
NSat6124,Male,Yes,No,1,316,9.13,Postpaid,Basic,344,5,No,No,0
NSat6125,Female,Yes,No,1,197,6.81,Postpaid,Basic,92,4,Yes,No,0
NSat6126,Male,Yes,No,0,57,8.12,Postpaid,Premium,109.8,32,Yes,Yes,0
NSat6127,Male,Yes,Yes,0,313,7.49,Postpaid,Basic,325,13,No,No,0
NSat6128,Male,No,Yes,0,169,3.97,Postpaid,Basic,92,10,Yes,No,0
NSat6129,Male,No,No,0,189,2.29,Prepaid,Premium,126,29,Yes,Yes,0
NSat6130,Male,Yes,Yes,0,474,4.87,Prepaid,Premium,126,45,Yes,Yes,0
NSat6131,Female,No,No,0,8,1.25,Postpaid,Basic,88,10,No,Yes,0
NSat6132,Female,No,No,0,81,6.22,Prepaid,Premium,126,41,Yes,Yes,0
NSat6133,Female,No,No,0,256,2.09,Prepaid,Premium,126,48,Yes,Yes,0
NSat6134,Male,No,No,0,328,6.39,Postpaid,Basic,92,9,Yes,No,0
NSat6135,Female,Yes,No,0,352,3.49,Prepaid,Premium,126,41,Yes,Yes,0
NSat6136,Female,Yes,Yes,0,81,2.11,Postpaid,Basic,100,13,Yes,Yes,0
NSat6137,Male,Yes,No,0,314,4.8,Postpaid,Basic,299,4,No,No,0
NSat6138,Female,Yes,Yes,0,86,9.29,Postpaid,Premium,133.05,51,Yes,Yes,0
NSat6139,Female,No,No,0,98,5.88,Postpaid,Basic,137,13,No,No,0
NSat6140,Male,No,No,1,117,4.95,Prepaid,Premium,126,40,Yes,Yes,0
NSat6141,Female,No,No,0,192,8.15,Postpaid,Basic,92,8,Yes,No,0
NSat6142,Female,No,No,1,470,2.47,Postpaid,Premium,329.35,55,Yes,Yes,0
NSat6143,Female,No,No,0,299,2.9,Prepaid,Premium,126,32,Yes,Yes,0
NSat6144,Male,No,No,0,127,3.79,Postpaid,Premium,130.15,37,Yes,Yes,0
NSat6145,Male,No,No,0,354,1.86,Postpaid,Basic,92,5,Yes,No,0
NSat6146,Female,No,No,0,183,9.34,Postpaid,Basic,88,7,No,Yes,0
NSat6147,Male,Yes,No,0,171,5.06,Prepaid,Premium,126,52,Yes,Yes,0
NSat6148,Male,Yes,No,1,427,4.09,Postpaid,Premium,311.65,52,Yes,Yes,0
NSat6149,Female,No,No,0,283,6.23,Postpaid,Basic,289,11,No,No,0
NSat6150,Male,Yes,No,0,54,8.36,Prepaid,Premium,126,41,Yes,Yes,0
NSat6151,Male,Yes,No,1,259,5.7,Prepaid,Premium,126,39,Yes,Yes,0
NSat6152,Female,No,No,1,75,1.13,Prepaid,Premium,126,53,Yes,Yes,0
NSat6153,Male,Yes,No,0,102,1.72,Prepaid,Premium,126,44,Yes,Yes,0
NSat6154,Male,No,No,0,147,2.76,Postpaid,Basic,145,6,No,No,0
NSat6155,Male,No,No,0,147,1.98,Prepaid,Premium,126,38,Yes,Yes,0
NSat6156,Female,No,No,1,361,9.8,Postpaid,Basic,100,9,Yes,Yes,0
NSat6157,Male,No,No,0,53,5.44,Postpaid,Basic,97,9,No,No,0
NSat6158,Male,No,No,0,408,9.21,Prepaid,Premium,126,42,Yes,Yes,0
NSat6159,Male,Yes,Yes,0,441,3.6,Postpaid,Premium,317.6,45,Yes,Yes,0
NSat6160,Female,No,No,1,107,6.47,Postpaid,Basic,92,14,Yes,No,0
NSat6161,Male,No,No,0,447,1.9,Prepaid,Premium,126,41,Yes,Yes,0
NSat6162,Male,No,No,1,362,3.94,Postpaid,Basic,329,9,No,No,0
NSat6163,Female,Yes,Yes,0,24,3.71,Postpaid,Basic,88,8,No,Yes,0
NSat6164,Male,Yes,No,0,391,3.49,Postpaid,Premium,287.05,30,Yes,Yes,0
NSat6165,Male,Yes,Yes,0,235,9.93,Prepaid,Premium,126,34,Yes,Yes,0
NSat6166,Male,No,No,0,18,7.2,Postpaid,Basic,100,11,Yes,Yes,0
NSat6167,Male,No,No,1,66,5.24,Postpaid,Premium,100.8,44,Yes,Yes,0
NSat6168,Female,Yes,No,0,49,8.8,Postpaid,Basic,92,6,Yes,No,0
NSat6169,Male,Yes,No,0,440,3.83,Postpaid,Premium,318.15,51,Yes,Yes,0
NSat6170,Female,No,No,0,253,3.62,Postpaid,Basic,239,2,No,No,0
NSat6171,Male,Yes,No,0,93,6.93,Postpaid,Basic,100,13,Yes,Yes,0
NSat6172,Male,No,No,0,79,9.93,Postpaid,Basic,163,8,No,No,0
NSat6173,Female,No,No,0,426,8.76,Postpaid,Premium,334.4,32,Yes,Yes,0
NSat6174,Female,No,No,0,388,4.76,Prepaid,Premium,126,46,Yes,Yes,0
NSat6175,Female,No,No,0,55,3.55,Postpaid,Basic,88,2,No,Yes,0
NSat6176,Male,Yes,Yes,0,222,1.87,Postpaid,Premium,177.55,36,Yes,Yes,0
NSat6177,Male,Yes,Yes,0,73,3.15,Postpaid,Basic,90,5,No,No,0
NSat6178,Male,No,Yes,0,317,1.24,Prepaid,Premium,126,34,Yes,Yes,0
NSat6179,Male,Yes,Yes,0,75,3.43,Prepaid,Premium,126,30,Yes,Yes,0
NSat6180,Male,No,No,1,215,9,Prepaid,Premium,126,24,Yes,Yes,0
NSat6181,Female,No,No,1,54,1.42,Postpaid,Basic,57,2,No,No,0
NSat6182,Female,Yes,No,0,96,4.76,Postpaid,Basic,92,1,Yes,No,0
NSat6183,Female,No,No,1,270,9.19,Postpaid,Premium,242.95,31,Yes,Yes,0
NSat6184,Male,No,Yes,0,58,7.3,Postpaid,Basic,88,8,No,Yes,0
NSat6185,Male,Yes,No,1,340,4.76,Prepaid,Premium,126,40,Yes,Yes,0
NSat6186,Female,No,No,0,161,7.1,Postpaid,Basic,200,6,No,No,0
NSat6187,Male,No,Yes,0,259,1.82,Postpaid,Basic,100,2,Yes,Yes,0
NSat6188,Female,Yes,Yes,0,270,3.75,Postpaid,Basic,254,5,No,No,0
NSat6189,Female,No,No,1,105,8.15,Prepaid,Premium,126,26,Yes,Yes,0
NSat6190,Female,Yes,Yes,0,478,3.16,Postpaid,Premium,337.6,35,Yes,Yes,0
NSat6191,Female,Yes,No,0,305,3.78,Postpaid,Premium,236.9,48,Yes,Yes,0
NSat6192,Female,Yes,No,0,247,6.93,Postpaid,Basic,100,10,Yes,Yes,0
NSat6193,Male,No,No,0,97,8.5,Postpaid,Basic,163,13,No,No,1
NSat6194,Male,No,No,0,246,3.45,Postpaid,Basic,231,3,No,No,1
NSat6195,Female,Yes,No,0,87,9.51,Postpaid,Premium,134.75,51,Yes,Yes,0
NSat6196,Female,No,No,1,76,1.04,Postpaid,Basic,100,9,Yes,Yes,1
NSat6197,Female,Yes,Yes,0,92,7.33,Postpaid,Basic,92,7,Yes,No,1
NSat6198,Female,No,Yes,0,331,7.35,Postpaid,Basic,92,1,Yes,No,1
NSat6199,Female,Yes,Yes,0,120,3.11,Postpaid,Basic,92,2,Yes,No,1
NSat6200,Male,Yes,No,0,309,3.19,Prepaid,Premium,126,35,Yes,Yes,0
NSat6201,Female,No,No,0,185,8.39,Postpaid,Basic,88,10,No,Yes,1
NSat6202,Female,Yes,Yes,0,70,5.92,Postpaid,Basic,115,6,No,No,1
NSat6203,Male,Yes,No,0,363,6.23,Prepaid,Premium,126,27,Yes,Yes,0
NSat6204,Female,No,Yes,0,8,1.63,Postpaid,Basic,23,4,No,No,1
NSat6205,Male,No,No,1,19,3.24,Postpaid,Basic,48,11,No,No,1
NSat6206,Female,Yes,Yes,0,288,6.57,Postpaid,Premium,240.65,44,Yes,Yes,0
NSat6207,Female,Yes,Yes,0,332,1.83,Postpaid,Basic,100,13,Yes,Yes,1
NSat6208,Male,No,No,0,140,9.57,Postpaid,Premium,166.85,50,Yes,Yes,0
NSat6209,Male,Yes,No,0,102,4.1,Postpaid,Basic,88,8,No,Yes,1
NSat6210,Male,Yes,Yes,0,4,1.51,Postpaid,Basic,88,1,No,Yes,1
NSat6211,Female,Yes,Yes,1,55,5.78,Prepaid,Premium,126,42,Yes,Yes,0
NSat6212,Male,No,No,1,37,6.91,Postpaid,Basic,92,4,Yes,No,1
NSat6213,Female,No,No,0,255,2.28,Prepaid,Premium,126,29,Yes,Yes,0
NSat6214,Female,No,No,0,324,6.93,Postpaid,Basic,88,13,No,Yes,1
NSat6215,Male,No,No,0,173,2.44,Prepaid,Premium,126,38,Yes,Yes,0
NSat6216,Male,Yes,No,0,198,7.82,Prepaid,Premium,126,30,Yes,Yes,0
NSat6217,Male,No,No,0,266,4.43,Postpaid,Basic,100,6,Yes,Yes,1
NSat6218,Male,Yes,No,1,316,9.02,Postpaid,Premium,269.7,46,Yes,Yes,0
NSat6219,Male,No,No,0,251,3.1,Postpaid,Basic,92,14,Yes,No,1
NSat6220,Female,No,No,0,147,1.07,Prepaid,Premium,126,57,Yes,Yes,0
NSat6221,Male,Yes,Yes,0,55,5.23,Prepaid,Premium,126,57,Yes,Yes,0
NSat6222,Male,No,No,0,151,6.52,Prepaid,Premium,126,33,Yes,Yes,0
NSat6223,Male,No,No,0,463,1.83,Prepaid,Premium,126,28,Yes,Yes,0
NSat6224,Male,No,No,0,367,5.15,Prepaid,Premium,126,28,Yes,Yes,0
NSat6225,Female,Yes,No,0,82,7.93,Postpaid,Premium,123.85,52,Yes,Yes,0
NSat6226,Male,Yes,No,0,340,1.83,Postpaid,Basic,290,7,No,No,1
NSat6227,Female,Yes,No,0,87,2.61,Prepaid,Premium,126,34,Yes,Yes,0
NSat6228,Male,Yes,Yes,0,119,8.7,Postpaid,Premium,149.9,36,Yes,Yes,0
NSat6229,Male,Yes,Yes,0,399,5.01,Postpaid,Basic,369,1,No,No,1
NSat6230,Female,Yes,No,1,285,3.71,Prepaid,Premium,126,52,Yes,Yes,0
NSat6231,Male,No,No,0,412,8.78,Postpaid,Premium,326.1,44,Yes,Yes,0
NSat6232,Male,No,No,0,261,5.72,Postpaid,Premium,220.2,58,Yes,Yes,0
NSat6233,Female,No,No,0,157,5.76,Prepaid,Premium,126,52,Yes,Yes,0
NSat6234,Female,Yes,No,0,475,4.56,Prepaid,Premium,126,34,Yes,Yes,0
NSat6235,Female,No,No,0,238,5.08,Prepaid,Premium,126,49,Yes,Yes,0
NSat6236,Female,Yes,No,1,258,3.8,Postpaid,Basic,100,6,Yes,Yes,1
NSat6237,Female,No,No,0,57,5.1,Postpaid,Basic,97,6,No,No,1
NSat6238,Male,No,No,0,66,7.71,Postpaid,Premium,113.15,55,Yes,Yes,0
NSat6239,Male,Yes,Yes,0,379,1.74,Prepaid,Premium,126,25,Yes,Yes,0
NSat6240,Male,Yes,Yes,0,220,6.02,Prepaid,Premium,126,48,Yes,Yes,0
NSat6241,Male,No,No,0,343,9.26,Postpaid,Basic,92,5,Yes,No,1
NSat6242,Female,Yes,Yes,0,68,6.23,Postpaid,Basic,117,13,No,No,1
NSat6243,Female,No,No,0,99,4.88,Postpaid,Basic,128,5,No,No,1
NSat6244,Female,No,Yes,0,92,9.6,Postpaid,Premium,138.2,31,Yes,Yes,0
NSat6245,Male,Yes,Yes,0,372,9.17,Prepaid,Premium,126,24,Yes,Yes,0
NSat6246,Male,Yes,Yes,0,338,7.33,Postpaid,Basic,344,7,No,No,1
NSat6247,Male,Yes,Yes,0,384,2.84,Postpaid,Basic,92,8,Yes,No,1
NSat6248,Male,Yes,Yes,0,217,9.11,Postpaid,Basic,88,10,No,Yes,1
NSat6249,Female,Yes,No,0,171,7.11,Prepaid,Premium,126,27,Yes,Yes,0
NSat6250,Female,Yes,Yes,0,303,5.14,Postpaid,Premium,242.5,25,Yes,Yes,0
NSat6251,Male,No,No,0,245,8.82,Postpaid,Basic,100,5,Yes,Yes,1
NSat6252,Female,Yes,Yes,0,83,9.17,Postpaid,Basic,88,8,No,Yes,1
NSat6253,Female,No,No,0,299,7.53,Prepaid,Premium,126,34,Yes,Yes,0
NSat6254,Male,Yes,Yes,0,420,6.45,Postpaid,Premium,319.25,28,Yes,Yes,0
NSat6255,Male,Yes,No,0,91,3.03,Postpaid,Premium,104.75,27,Yes,Yes,0
NSat6256,Male,Yes,No,0,155,1.97,Postpaid,Basic,92,12,Yes,No,1
NSat6257,Female,Yes,No,0,51,9.39,Postpaid,Basic,92,2,Yes,No,1
NSat6258,Female,Yes,No,0,241,5.1,Prepaid,Premium,126,27,Yes,Yes,0
NSat6259,Female,Yes,No,1,153,3.35,Postpaid,Premium,143.55,38,Yes,Yes,0
NSat6260,Female,No,No,0,20,5.8,Postpaid,Basic,74,7,No,No,1
NSat6261,Male,Yes,Yes,0,369,7.06,Postpaid,Basic,88,12,No,Yes,1
