Listener_ID,Age,Gender,Location,Music_Preferences,Income_Level,Platform,Album_Sales,Streaming_Numbers,Streaming_Platform,Acquisition_Medium
1858,54,Male,London,Hip-Hop,Medium,Twitter,1,7,YouTube,Adverts
1859,55,Female,Sydney,Hip-Hop,Medium,Instagram,0,8,YouTube,Influencers
1860,62,Female,Melbourne,RnB,Low,Instagram,1,10,Apple Music,Radio plays
1861,43,Female,Melbourne,Alternative,Low,Instagram,1,9,Spotify,Influencers
1862,59,Male,Melbourne,Country,Low,Instagram,1,10,Apple Music,Adverts
1863,52,Female,Melbourne,Pop,High,Instagram,1,10,Apple Music,Adverts
1864,31,Male,Melbourne,Pop,High,Twitter,1,6,Spotify,Adverts
1865,49,Male,London,Hip-Hop,Medium,Instagram,1,9,YouTube,Adverts
1866,35,Female,New York,Country,Low,TikTok,1,10,YouTube,Adverts
1867,32,Female,London,Pop,Low,Instagram,1,10,Apple Music,Adverts
1868,31,Male,Los Angeles,Hip-Hop,Low,Instagram,0,6,Tidal,Organic
1869,25,Female,Melbourne,Country,Medium,Instagram,1,7,Spotify,Influencers
1870,43,Female,Melbourne,Pop,Low,Twitter,1,8,Apple Music,Adverts
1871,26,Female,Melbourne,Pop,Low,Twitter,1,10,Spotify,Influencers
1872,48,Female,Sydney,Hip-Hop,Low,Instagram,1,9,Spotify,Adverts
1873,52,Female,Melbourne,Alternative,Low,Instagram,1,9,Spotify,Influencers
1874,49,Female,Melbourne,Pop,Medium,Instagram,1,5,Apple Music,Adverts
1875,50,Male,London,Hip-Hop,Low,Instagram,0,5,YouTube,Adverts
1876,29,Female,Melbourne,Country,Low,Instagram,1,8,Others,Radio plays
1877,37,Female,Los Angeles,Hip-Hop,Low,Twitter,0,5,Apple Music,Radio plays
1878,41,Female,Sydney,Pop,Medium,Instagram,1,7,Spotify,Radio plays
1879,27,Female,Sydney,Pop,Low,TikTok,0,5,Apple Music,Radio plays
1880,65,Male,Melbourne,Hip-Hop,High,Twitter,1,10,Apple Music,Radio plays
1881,55,Male,Melbourne,Country,Medium,Instagram,1,8,Spotify,Adverts
1882,35,Male,New York,Alternative,Medium,Twitter,1,7,Others,Adverts
1883,46,Male,Melbourne,Hip-Hop,Medium,Instagram,1,10,Spotify,Radio plays
1884,31,Female,New York,Country,Low,Instagram,1,10,YouTube,Adverts
1885,55,Male,New York,Pop,Low,TikTok,1,7,Spotify,Adverts
1886,41,Female,New York,Hip-Hop,Low,Instagram,1,5,YouTube,Radio plays
1887,45,Female,Melbourne,Pop,Low,Instagram,0,8,Apple Music,Radio plays
1888,29,Male,Melbourne,RnB,Low,Twitter,1,6,Apple Music,Radio plays
1889,64,Female,Sydney,Hip-Hop,Medium,Instagram,1,10,Spotify,Radio plays
1890,27,Female,Melbourne,Pop,Low,TikTok,1,5,Apple Music,Adverts
1891,44,Male,New York,Hip-Hop,High,Twitter,1,5,Apple Music,Adverts
1892,46,Female,Sydney,Pop,High,Instagram,1,9,Apple Music,Influencers
1893,59,Female,Melbourne,RnB,Medium,Instagram,0,9,Spotify,Organic
1894,51,Male,Melbourne,Pop,Medium,Instagram,1,9,Spotify,Radio plays
1895,54,Female,Melbourne,Hip-Hop,Low,Instagram,0,9,YouTube,Radio plays
1896,47,Male,London,Country,High,Twitter,1,7,Tidal,Influencers
1897,64,Male,Melbourne,Hip-Hop,Low,Instagram,0,9,Tidal,Influencers
1898,45,Male,Melbourne,Alternative,High,Twitter,1,5,Spotify,Radio plays
1899,65,Male,Los Angeles,Alternative,Low,Instagram,1,9,Apple Music,Radio plays
1900,44,Male,Sydney,Alternative,High,Twitter,0,9,Spotify,Adverts
1901,52,Male,Melbourne,Pop,High,Instagram,0,8,YouTube,Adverts
1902,45,Female,Sydney,Alternative,Medium,Instagram,0,10,Apple Music,Adverts
1903,25,Female,New York,Pop,Low,Instagram,1,10,Others,Organic
1904,34,Male,London,Country,Low,Twitter,1,7,YouTube,Adverts
1905,57,Female,Sydney,Hip-Hop,Medium,Instagram,1,5,Spotify,Influencers
1906,35,Female,New York,Pop,Medium,Instagram,1,7,YouTube,Influencers
1907,62,Male,Sydney,Hip-Hop,Medium,Instagram,1,5,Apple Music,Influencers
1908,42,Male,Melbourne,Hip-Hop,Low,Instagram,1,6,Others,Radio plays
1909,54,Female,London,Hip-Hop,Low,Instagram,1,5,Apple Music,Adverts
1910,32,Female,Melbourne,Pop,Low,Instagram,1,8,Tidal,Influencers
1911,47,Female,Sydney,Country,Low,Twitter,1,10,YouTube,Adverts
1912,36,Female,Melbourne,Pop,High,Twitter,0,8,Apple Music,Influencers
1913,28,Female,New York,Pop,High,Instagram,1,9,Tidal,Radio plays
1914,34,Male,New York,Pop,Low,TikTok,0,5,Spotify,Adverts
1915,62,Male,London,RnB,Medium,TikTok,0,10,YouTube,Adverts
1916,57,Male,Melbourne,Pop,Low,TikTok,0,6,Apple Music,Adverts
1917,63,Female,Sydney,Hip-Hop,Low,Instagram,1,6,YouTube,Radio plays
1918,45,Female,Sydney,Hip-Hop,Medium,Instagram,1,10,Tidal,Influencers
1919,30,Female,Lagos,Pop,Medium,Instagram,0,6,YouTube,Influencers
1920,55,Male,Sydney,Alternative,High,Instagram,1,9,YouTube,Radio plays
1921,50,Male,London,Hip-Hop,Medium,Instagram,1,7,Spotify,Adverts
1922,47,Male,Sydney,Country,Low,Twitter,1,6,YouTube,Influencers
1923,38,Female,Melbourne,Country,Medium,Instagram,1,7,Apple Music,Organic
1924,40,Others,Melbourne,Pop,Medium,Instagram,1,5,Tidal,Radio plays
1925,44,Male,New York,Pop,Medium,Instagram,0,5,Spotify,Influencers
1926,32,Male,Melbourne,Hip-Hop,Low,Twitter,1,10,Spotify,Adverts
1927,42,Female,Melbourne,Country,Low,Instagram,1,5,Spotify,Adverts
1928,52,Male,Melbourne,Hip-Hop,Low,Twitter,1,5,Apple Music,Radio plays
1929,57,Female,Sydney,Hip-Hop,High,Instagram,0,5,Spotify,Adverts
1930,46,Female,Melbourne,RnB,Medium,Instagram,1,6,Spotify,Influencers
1931,32,Female,Lagos,Hip-Hop,High,Instagram,1,8,Apple Music,Radio plays
1932,65,Female,Sydney,Hip-Hop,High,Twitter,1,5,Apple Music,Adverts
1933,43,Female,New York,Hip-Hop,High,Twitter,1,8,Spotify,Adverts
1934,64,Female,Melbourne,Alternative,Low,Instagram,1,7,Spotify,Adverts
1935,40,Female,Melbourne,Country,High,Instagram,0,6,Apple Music,Adverts
1936,54,Male,Los Angeles,Pop,Low,Instagram,1,7,Others,Adverts
1937,35,Female,Sydney,Hip-Hop,High,Twitter,1,6,YouTube,Radio plays
1938,51,Female,Tokyo,Pop,Medium,Instagram,1,6,Spotify,Organic
1939,57,Male,Melbourne,Pop,Medium,Instagram,1,8,Apple Music,Influencers
1940,30,Female,Sydney,Hip-Hop,Medium,Instagram,1,5,Apple Music,Adverts
1941,52,Female,Melbourne,RnB,High,TikTok,1,9,Others,Adverts
1942,54,Male,New York,Alternative,Medium,Instagram,1,9,YouTube,Adverts
1943,26,Male,Melbourne,Hip-Hop,Medium,Twitter,1,9,YouTube,Radio plays
1944,46,Male,Melbourne,RnB,Low,Twitter,1,10,YouTube,Radio plays
1945,60,Female,Los Angeles,Alternative,Low,Instagram,0,6,Others,Radio plays
1946,39,Male,Sydney,Hip-Hop,Low,Twitter,1,7,YouTube,Adverts
1947,43,Female,New York,Pop,Low,Twitter,0,7,Apple Music,Influencers
1948,32,Male,Melbourne,Pop,Low,TikTok,1,10,Apple Music,Organic
1949,39,Male,Melbourne,Hip-Hop,High,Twitter,0,9,Apple Music,Adverts
1950,49,Female,Sydney,Alternative,Low,Twitter,1,5,YouTube,Radio plays
1951,36,Male,Melbourne,Alternative,Low,Instagram,1,8,Apple Music,Adverts
1952,38,Female,Los Angeles,Hip-Hop,Low,Twitter,0,9,YouTube,Adverts
1953,61,Male,London,Alternative,Medium,Instagram,1,9,Spotify,Adverts
1954,41,Female,Sydney,Pop,Low,Instagram,1,9,Spotify,Adverts
1955,42,Female,Melbourne,Hip-Hop,Low,Instagram,1,10,YouTube,Adverts
1956,42,Male,Sydney,Hip-Hop,High,Twitter,1,9,YouTube,Adverts
1957,39,Female,Lagos,Alternative,Medium,Instagram,1,5,Spotify,Influencers
1958,57,Female,Melbourne,Hip-Hop,Medium,Twitter,1,5,YouTube,Adverts
1959,36,Female,New York,Pop,Medium,Twitter,1,10,YouTube,Radio plays
1960,47,Male,Melbourne,Country,Low,Instagram,0,9,YouTube,Influencers
1961,33,Female,Melbourne,Pop,Low,Twitter,1,7,Apple Music,Influencers
1962,37,Male,New York,Pop,High,Twitter,0,8,Spotify,Adverts
1963,61,Male,New York,Alternative,Low,Instagram,1,5,YouTube,Radio plays
1964,41,Male,Melbourne,Hip-Hop,Low,Instagram,1,5,Spotify,Adverts
1965,51,Female,Sydney,RnB,Medium,TikTok,0,6,Tidal,Influencers
1966,53,Male,Sydney,RnB,Low,Twitter,1,9,Spotify,Influencers
1967,50,Male,New York,Pop,High,Instagram,1,5,Tidal,Radio plays
1968,50,Female,Sydney,Pop,Medium,Twitter,1,10,Spotify,Adverts
1969,41,Female,Melbourne,Pop,Low,TikTok,0,6,Others,Adverts
1970,34,Female,Melbourne,Pop,Medium,Instagram,1,10,YouTube,Adverts
1971,33,Female,Melbourne,Alternative,Low,Twitter,0,7,YouTube,Adverts
1972,28,Male,New York,Pop,Low,Twitter,1,8,YouTube,Adverts
1973,26,Female,Melbourne,Country,Medium,TikTok,1,7,Apple Music,Radio plays
1974,46,Female,Melbourne,RnB,Medium,Twitter,1,5,Spotify,Adverts
1975,41,Female,New York,Alternative,Medium,Instagram,1,8,Spotify,Organic
1976,52,Female,Melbourne,Alternative,Low,Twitter,1,8,Spotify,Influencers
1977,33,Male,Tokyo,Pop,High,TikTok,1,10,Spotify,Influencers
1978,30,Female,Melbourne,Alternative,Low,Instagram,1,9,YouTube,Adverts
1979,28,Male,Lagos,Hip-Hop,High,Instagram,1,7,YouTube,Adverts
1980,35,Female,New York,Pop,Low,Twitter,1,6,YouTube,Influencers
1981,46,Female,Melbourne,Pop,Medium,Instagram,1,10,Spotify,Radio plays
1982,51,Male,Melbourne,Hip-Hop,High,Instagram,1,9,Spotify,Organic
1983,40,Female,Melbourne,Pop,Low,Instagram,0,5,Spotify,Adverts
1984,64,Female,Sydney,RnB,Medium,Instagram,0,6,Spotify,Organic
1985,32,Male,New York,RnB,Low,Twitter,1,10,YouTube,Organic
1986,44,Female,London,RnB,High,Instagram,1,9,YouTube,Radio plays
1987,42,Female,Sydney,RnB,High,Instagram,1,8,YouTube,Influencers
1988,60,Male,Sydney,Hip-Hop,Low,Twitter,1,5,Apple Music,Radio plays
1989,31,Male,Melbourne,Pop,Low,Twitter,0,7,Spotify,Influencers
1990,59,Female,Sydney,Pop,Low,TikTok,0,5,Spotify,Influencers
1991,39,Male,Los Angeles,Pop,Low,Instagram,1,6,Apple Music,Organic
1992,42,Male,Tokyo,Country,Medium,Instagram,1,8,YouTube,Adverts
1993,43,Female,Tokyo,Hip-Hop,Medium,Twitter,0,9,Tidal,Adverts
1994,52,Male,Melbourne,Pop,Low,Twitter,1,8,YouTube,Radio plays
1995,28,Female,Melbourne,Pop,Medium,TikTok,1,9,YouTube,Influencers
1996,58,Female,New York,Hip-Hop,High,Twitter,1,6,YouTube,Adverts
1997,63,Female,New York,Pop,Low,Twitter,1,7,Apple Music,Organic
1998,27,Female,Sydney,Pop,Low,TikTok,1,10,Spotify,Radio plays
1999,33,Male,Los Angeles,Hip-Hop,Low,Twitter,0,7,Tidal,Radio plays
2000,63,Male,Melbourne,Pop,Low,Instagram,0,10,YouTube,Influencers
2001,39,Female,Melbourne,RnB,Medium,Instagram,1,8,YouTube,Influencers
2002,32,Others,New York,Pop,Low,Twitter,1,9,Spotify,Adverts
2003,47,Female,Melbourne,Country,Low,Instagram,1,5,Others,Influencers
2004,50,Others,Melbourne,RnB,High,TikTok,1,8,Spotify,Influencers
2005,58,Female,Sydney,Country,Low,TikTok,0,9,Apple Music,Radio plays
2006,33,Female,New York,Pop,Low,TikTok,1,6,YouTube,Organic
2007,35,Female,Melbourne,Pop,Low,Instagram,1,7,Spotify,Adverts
2008,49,Female,Melbourne,Pop,Low,Twitter,0,10,YouTube,Radio plays
2009,65,Female,Melbourne,Pop,High,Instagram,1,6,Spotify,Adverts
2010,62,Male,Lagos,Pop,High,Twitter,1,8,Spotify,Organic
2011,57,Female,Melbourne,RnB,Low,Instagram,1,9,Spotify,Radio plays
2012,43,Others,Sydney,Pop,Medium,Twitter,0,6,Apple Music,Radio plays
2013,60,Others,Sydney,RnB,Low,Instagram,1,6,YouTube,Radio plays
2014,44,Female,Melbourne,Hip-Hop,Low,Twitter,1,6,Spotify,Influencers
2015,50,Female,Melbourne,Pop,Medium,TikTok,0,5,YouTube,Influencers
2016,60,Male,Sydney,Pop,Low,TikTok,0,8,Apple Music,Adverts
2017,38,Female,Sydney,Pop,High,Instagram,0,6,Apple Music,Adverts
2018,33,Female,Los Angeles,Hip-Hop,Low,Instagram,0,9,Tidal,Adverts
2019,47,Others,Lagos,Hip-Hop,Medium,TikTok,1,7,Spotify,Influencers
2020,42,Male,Melbourne,Pop,Medium,Twitter,1,6,Apple Music,Organic
2021,26,Male,Los Angeles,Alternative,Medium,Twitter,1,7,Apple Music,Radio plays
2022,57,Male,Sydney,Pop,Low,Twitter,1,10,YouTube,Radio plays
2023,41,Male,London,Alternative,High,Twitter,1,7,Apple Music,Adverts
2024,61,Female,Sydney,RnB,High,Instagram,0,8,Tidal,Influencers
2025,47,Female,New York,RnB,Low,Instagram,1,8,Spotify,Adverts
2026,43,Male,Los Angeles,Pop,Medium,TikTok,1,10,Apple Music,Adverts
2027,27,Female,Sydney,Pop,High,Twitter,1,7,Spotify,Adverts
2028,54,Male,Sydney,Pop,Low,Twitter,0,8,Apple Music,Radio plays
2029,32,Female,Melbourne,Hip-Hop,Medium,Instagram,1,6,YouTube,Adverts
2030,57,Male,Melbourne,Country,Low,Instagram,0,8,Spotify,Adverts
2031,38,Male,Sydney,Pop,Low,Instagram,1,8,YouTube,Radio plays
2032,45,Female,Melbourne,RnB,Low,Instagram,1,10,Spotify,Organic
2033,39,Female,Melbourne,Hip-Hop,High,Instagram,1,9,Apple Music,Influencers
2034,58,Female,Melbourne,Pop,High,Instagram,0,7,Spotify,Organic
2035,57,Female,Melbourne,Pop,Medium,Instagram,1,5,Apple Music,Adverts
2036,43,Female,Sydney,Alternative,Low,Instagram,1,7,YouTube,Radio plays
2037,28,Female,Melbourne,RnB,High,Twitter,1,10,Spotify,Adverts
2038,45,Female,Melbourne,Hip-Hop,Medium,Instagram,1,6,Spotify,Adverts
2039,35,Male,Sydney,Pop,Low,Instagram,1,6,YouTube,Adverts
2040,65,Male,New York,Alternative,Low,Twitter,1,7,Tidal,Adverts
2041,53,Male,Lagos,Country,Low,Twitter,1,6,Apple Music,Organic
2042,34,Female,Los Angeles,Hip-Hop,Low,Instagram,1,9,Spotify,Radio plays
2043,64,Male,Melbourne,Pop,High,Instagram,1,7,Tidal,Organic
2044,41,Female,Sydney,Pop,Low,Twitter,1,10,YouTube,Adverts
2045,42,Male,New York,Alternative,Medium,Twitter,0,10,YouTube,Adverts
2046,30,Female,Sydney,Country,Low,Instagram,1,10,YouTube,Influencers
2047,34,Female,London,Hip-Hop,Medium,Instagram,1,6,Spotify,Influencers
2048,45,Male,Melbourne,Hip-Hop,Low,Instagram,1,7,Spotify,Adverts
2049,52,Female,Sydney,Alternative,Medium,Instagram,1,7,YouTube,Influencers
2050,29,Female,Tokyo,RnB,Low,Instagram,0,9,Others,Adverts
2051,44,Male,Los Angeles,Pop,Low,Twitter,1,10,Spotify,Radio plays
2052,41,Male,Los Angeles,Alternative,Medium,Twitter,1,5,Spotify,Radio plays
2053,28,Male,Sydney,Pop,Low,Twitter,0,8,Spotify,Adverts
2054,28,Female,Los Angeles,Hip-Hop,Medium,Instagram,0,6,YouTube,Adverts
2055,37,Male,Sydney,Hip-Hop,Low,TikTok,0,7,Apple Music,Organic
2056,38,Male,Melbourne,Pop,Low,Instagram,1,5,YouTube,Influencers
2057,61,Male,Tokyo,Alternative,Low,Instagram,1,8,YouTube,Adverts
2058,43,Male,New York,RnB,Low,TikTok,1,10,Spotify,Adverts
2059,51,Female,Melbourne,Country,High,Instagram,1,7,YouTube,Adverts
2060,65,Male,New York,RnB,High,Instagram,1,6,Apple Music,Influencers
2061,51,Male,Lagos,Pop,Low,Twitter,1,6,Apple Music,Influencers
2062,36,Female,Melbourne,Pop,Medium,Instagram,0,7,YouTube,Radio plays
2063,29,Female,Melbourne,Pop,High,Instagram,1,10,Tidal,Radio plays
2064,53,Female,Sydney,Pop,Low,Twitter,1,8,Spotify,Organic
2065,54,Male,Melbourne,Country,High,Twitter,0,9,Spotify,Influencers
2066,41,Male,Melbourne,Hip-Hop,Low,Twitter,1,5,Others,Adverts
2067,52,Female,Sydney,Alternative,Medium,Instagram,1,9,YouTube,Adverts
2068,45,Male,Melbourne,Pop,High,Instagram,0,7,Apple Music,Adverts
2069,42,Male,New York,Alternative,Low,TikTok,0,9,Spotify,Adverts
2070,58,Male,London,Pop,Medium,TikTok,0,7,Spotify,Adverts
2071,65,Female,New York,Pop,High,Instagram,1,8,Spotify,Radio plays
2072,44,Male,Melbourne,Hip-Hop,Medium,Instagram,1,6,Spotify,Adverts
2073,34,Male,New York,RnB,Low,Twitter,1,8,YouTube,Adverts
2074,61,Male,Melbourne,Alternative,High,Instagram,1,7,YouTube,Radio plays
2075,34,Male,Los Angeles,Country,Medium,Twitter,1,7,YouTube,Radio plays
2076,30,Female,Sydney,RnB,High,Instagram,1,8,Spotify,Adverts
2077,58,Female,Melbourne,Hip-Hop,High,Instagram,1,8,Spotify,Radio plays
2078,55,Female,Melbourne,Alternative,Low,Instagram,1,8,Apple Music,Adverts
2079,50,Female,Sydney,Hip-Hop,Medium,Twitter,0,9,Spotify,Radio plays
2080,53,Female,Melbourne,Hip-Hop,Medium,Twitter,1,8,Apple Music,Adverts
2081,50,Female,Melbourne,Pop,Low,Twitter,1,6,Spotify,Adverts
2082,65,Male,Melbourne,Pop,High,Instagram,1,7,Spotify,Radio plays
2083,65,Male,Melbourne,Pop,Low,Instagram,1,6,Apple Music,Adverts
2084,43,Female,Melbourne,Alternative,Low,Instagram,0,8,Spotify,Adverts
2085,38,Female,Sydney,Country,Low,Twitter,1,5,Apple Music,Adverts
2086,57,Male,Melbourne,Pop,Low,Twitter,1,9,Spotify,Organic
2087,63,Female,Melbourne,Pop,Low,Instagram,0,5,Others,Adverts
2088,58,Female,Melbourne,Hip-Hop,High,Instagram,1,9,Spotify,Organic
2089,45,Female,Lagos,Alternative,Low,Instagram,1,7,YouTube,Adverts
2090,54,Male,Sydney,Country,Low,Instagram,1,10,Spotify,Influencers
2091,44,Female,London,Alternative,Low,Twitter,1,6,Spotify,Influencers
2092,39,Female,Sydney,RnB,Medium,Instagram,1,8,Apple Music,Radio plays
2093,26,Male,Melbourne,Pop,Low,Instagram,1,7,Tidal,Adverts
2094,58,Female,Melbourne,Pop,Low,Twitter,1,10,Apple Music,Radio plays
2095,51,Female,London,Pop,Low,Instagram,0,7,Spotify,Radio plays
2096,28,Male,Melbourne,Alternative,Low,Instagram,1,6,Apple Music,Influencers
2097,63,Female,Sydney,Pop,Low,Twitter,1,9,Spotify,Radio plays
2098,44,Male,Lagos,Country,Low,Twitter,1,6,YouTube,Influencers
2099,58,Male,Sydney,Alternative,Medium,Twitter,0,6,Others,Adverts
2100,65,Female,Sydney,Pop,Low,TikTok,1,5,Apple Music,Influencers
2101,41,Male,Sydney,Pop,Low,TikTok,1,9,Spotify,Adverts
2102,40,Male,New York,Hip-Hop,Medium,Twitter,1,7,Others,Organic
2103,55,Female,Melbourne,Pop,High,Twitter,1,9,Apple Music,Influencers
2104,53,Female,Sydney,Pop,Low,Instagram,1,7,Spotify,Radio plays
2105,46,Female,Lagos,Country,Low,Instagram,0,5,Spotify,Adverts
2106,38,Male,Lagos,RnB,Low,Twitter,1,5,Spotify,Organic
2107,45,Male,Melbourne,Pop,High,Twitter,1,10,YouTube,Radio plays
2108,62,Male,Los Angeles,Hip-Hop,Medium,Instagram,0,8,Spotify,Adverts
2109,32,Male,Melbourne,Alternative,Low,Twitter,1,6,Apple Music,Radio plays
2110,33,Female,Los Angeles,Pop,Medium,Instagram,1,10,Apple Music,Adverts
2111,60,Male,Lagos,Hip-Hop,Low,Twitter,1,9,YouTube,Adverts
2112,52,Female,Melbourne,Hip-Hop,Low,Instagram,0,5,Spotify,Adverts
2113,62,Male,Tokyo,Pop,Low,Instagram,1,6,Apple Music,Influencers
2114,41,Male,Sydney,Alternative,Low,Instagram,0,10,Spotify,Organic
2115,43,Female,Melbourne,Pop,Low,TikTok,1,8,YouTube,Influencers
2116,53,Male,New York,Hip-Hop,Medium,Instagram,1,9,YouTube,Radio plays
2117,55,Female,Sydney,Alternative,Low,Instagram,0,7,Spotify,Adverts
2118,40,Female,Melbourne,Pop,Medium,Instagram,0,8,YouTube,Adverts
2119,48,Male,Los Angeles,RnB,Medium,Twitter,1,8,Others,Organic
2120,33,Female,Sydney,Pop,Low,Twitter,0,10,Spotify,Radio plays
2121,57,Female,Melbourne,Pop,High,Instagram,0,7,Others,Adverts
2122,65,Female,Sydney,Hip-Hop,Medium,Instagram,1,8,Spotify,Influencers
2123,28,Male,Melbourne,Pop,Low,Instagram,1,7,YouTube,Influencers
2124,61,Male,Melbourne,Hip-Hop,High,TikTok,0,5,Apple Music,Influencers
2125,58,Male,Melbourne,Hip-Hop,Low,Twitter,1,8,Spotify,Adverts
2126,28,Male,Sydney,Pop,Low,Twitter,0,6,Spotify,Influencers
2127,65,Female,Melbourne,Pop,High,Instagram,1,10,Spotify,Radio plays
2128,40,Male,Sydney,Hip-Hop,Low,Instagram,1,6,Spotify,Radio plays
2129,31,Female,Melbourne,RnB,Low,Instagram,1,8,YouTube,Adverts
2130,65,Female,Melbourne,Pop,Medium,Instagram,1,7,Apple Music,Influencers
2131,45,Male,Melbourne,Alternative,Low,Instagram,1,7,Apple Music,Adverts
2132,57,Male,Melbourne,Country,Low,Instagram,1,9,YouTube,Adverts
2133,29,Female,Sydney,RnB,High,Instagram,1,10,YouTube,Influencers
2134,53,Male,New York,Pop,Low,Instagram,1,7,Spotify,Adverts
2135,34,Male,Sydney,Pop,Low,TikTok,1,10,Apple Music,Radio plays
2136,38,Male,Melbourne,Pop,Low,Twitter,1,5,Spotify,Radio plays
2137,59,Female,Lagos,Hip-Hop,High,Instagram,1,6,Apple Music,Radio plays
2138,61,Male,Melbourne,Alternative,Medium,Twitter,0,5,YouTube,Radio plays
2139,59,Male,Sydney,Hip-Hop,Low,Twitter,1,8,Spotify,Adverts
2140,33,Female,Sydney,RnB,High,Twitter,1,7,Apple Music,Radio plays
2141,29,Male,Sydney,Pop,Low,Instagram,1,5,Apple Music,Influencers
2142,32,Female,Melbourne,Pop,High,Instagram,1,5,YouTube,Influencers
2143,39,Female,London,Pop,Low,Instagram,1,6,Apple Music,Influencers
2144,55,Male,New York,Pop,Low,TikTok,1,10,Spotify,Adverts
2145,29,Male,London,Pop,Medium,Twitter,1,6,Spotify,Radio plays
2146,54,Male,Sydney,Pop,Medium,Instagram,1,8,Spotify,Organic
2147,60,Male,Sydney,Pop,Low,TikTok,1,9,Spotify,Influencers
2148,43,Male,Sydney,Alternative,Low,Instagram,1,10,Apple Music,Adverts
2149,32,Female,London,Alternative,Low,Twitter,1,8,Spotify,Organic
2150,25,Female,Sydney,Hip-Hop,Low,Instagram,1,5,Spotify,Adverts
2151,65,Male,Melbourne,Alternative,Medium,Twitter,1,8,Spotify,Adverts
2152,50,Female,Melbourne,Pop,High,Instagram,1,10,Spotify,Adverts
2153,45,Male,Sydney,Alternative,Low,Twitter,1,5,Spotify,Organic
2154,63,Male,Lagos,RnB,High,Instagram,1,9,Apple Music,Adverts
2155,60,Male,Melbourne,Hip-Hop,Medium,Instagram,1,10,Apple Music,Adverts
2156,35,Others,New York,RnB,Low,Instagram,1,6,Spotify,Adverts
2157,55,Male,New York,Pop,Low,Instagram,1,7,YouTube,Adverts
2158,49,Male,Lagos,Hip-Hop,Medium,Instagram,0,6,Others,Radio plays
2159,37,Female,Melbourne,Pop,Low,Twitter,0,6,Apple Music,Influencers
2160,65,Male,Melbourne,Country,Low,TikTok,1,5,Tidal,Influencers
2161,56,Male,Melbourne,Pop,Low,Twitter,1,7,Spotify,Radio plays
2162,35,Female,New York,Alternative,Low,Twitter,1,5,Spotify,Adverts
2163,29,Male,Los Angeles,Pop,High,TikTok,1,7,Apple Music,Organic
2164,37,Male,Melbourne,Pop,Medium,Twitter,1,9,Spotify,Organic
2165,42,Female,New York,RnB,Medium,Instagram,0,9,YouTube,Radio plays
2166,61,Female,Sydney,Hip-Hop,Low,Instagram,0,5,Spotify,Radio plays
2167,49,Male,Melbourne,RnB,Medium,Instagram,1,7,Apple Music,Adverts
2168,50,Female,Melbourne,Pop,Low,Instagram,1,8,YouTube,Adverts
2169,63,Female,Melbourne,Hip-Hop,Medium,Twitter,1,9,Spotify,Organic
2170,50,Male,Sydney,Country,Low,Instagram,1,10,Spotify,Radio plays
2171,47,Female,New York,Pop,Low,Twitter,0,6,Spotify,Adverts
2172,57,Female,Melbourne,Alternative,Medium,Instagram,1,10,Others,Adverts
2173,55,Male,London,RnB,Low,Instagram,1,7,Apple Music,Adverts
2174,28,Others,Los Angeles,Pop,Medium,Twitter,1,10,Apple Music,Influencers
2175,26,Male,Sydney,Pop,Low,Instagram,1,5,Apple Music,Radio plays
2176,64,Female,Sydney,Pop,Low,TikTok,1,8,YouTube,Adverts
2177,48,Male,Los Angeles,Hip-Hop,Low,Instagram,0,7,Spotify,Adverts
2178,25,Male,Sydney,RnB,Low,Instagram,0,7,YouTube,Influencers
2179,41,Male,Melbourne,Pop,Low,Twitter,0,6,YouTube,Radio plays
2180,41,Male,Melbourne,Hip-Hop,Medium,Twitter,1,10,Others,Influencers
2181,51,Female,New York,Country,Low,Twitter,1,6,YouTube,Influencers
2182,60,Female,Melbourne,Alternative,Low,Instagram,1,6,YouTube,Adverts
