OrderID,SalesDate,ProductID,CustomerID,PersonnelID,SalesChannel,PaymentMode,StoreID,Quantity,SalesAmount
19915,4/23/2023,65,KC-16255,13,Online,Cash,6,4,175643.4
19916,4/23/2023,142,TC-21475,56,Online,Mobile Payment,7,5,44955
19917,4/23/2023,28,DK-13375,96,Online,Mobile Payment,4,6,112800
19918,4/23/2023,175,BD-1320,100,In-store,Credit Card,4,7,139993
19919,4/23/2023,113,DM-2955,86,Online,Cash,5,2,27600
19920,4/23/2023,169,NC-18415,8,Online,Credit Card,7,9,170991
19921,4/23/2023,95,TH-21100,61,In-store,Mobile Payment,5,8,109726.8
19922,4/23/2023,223,BS-11800,67,In-store,Credit Card,4,6,77994
19923,4/23/2023,51,SG-20080,6,Online,Mobile Payment,3,5,162000
19924,4/23/2023,2,CG-12040,42,Online,Cash,7,9,151200
19925,4/23/2023,141,JF-15295,96,Online,Debit Card,4,7,188937
19926,4/23/2023,77,TB-11190,50,Online,Debit Card,1,4,109763.4
19927,4/23/2023,149,KH-6510,70,In-store,Credit Card,6,2,69000
19928,4/23/2023,130,MC-18130,75,In-store,Cash,2,5,89955
19929,4/23/2023,22,CH-12070,38,Online,Mobile Payment,7,4,103200
19930,4/23/2023,116,DA-13450,16,In-store,Mobile Payment,2,5,49000
19931,4/23/2023,35,HJ-14875,84,In-store,Mobile Payment,6,4,43200
19932,4/23/2023,133,TS-21370,84,In-store,Cash,6,4,46764
19933,4/23/2023,93,TS-21370,41,Online,Credit Card,4,1,20578.35
19934,4/23/2023,108,EA-14035,58,Online,Debit Card,1,2,31600
19935,4/23/2023,112,JF-15190,86,In-store,Mobile Payment,5,7,96600
19936,4/23/2023,37,HJ-14875,26,In-store,Cash,3,4,47200
19937,4/23/2023,160,PW-19030,50,In-store,Credit Card,1,7,262500
19938,4/23/2023,74,TB-11400,47,Online,Credit Card,5,9,411667.65
19939,4/23/2023,201,RD-9900,71,Online,Debit Card,2,4,150000
19940,4/23/2023,223,JO-5550,97,In-store,Cash,5,9,116991
19941,4/23/2023,66,AZ-10750,86,In-store,Credit Card,5,3,131732.55
19942,4/23/2023,187,IM-15070,67,In-store,Mobile Payment,4,5,187500
19943,4/23/2023,167,MK-18160,93,In-store,Debit Card,5,6,119994
19944,4/23/2023,95,XP-21865,29,In-store,Debit Card,4,6,82295.1
19945,4/23/2023,183,KH-16510,90,In-store,Credit Card,3,1,18999
19946,4/23/2023,33,NK-18490,87,In-store,Credit Card,4,1,13800
19947,4/23/2023,85,JC-15775,50,In-store,Debit Card,1,5,146354.25
19948,4/23/2023,198,CM-2445,86,Online,Mobile Payment,5,9,337500
19949,4/23/2023,164,CA-12055,8,In-store,Credit Card,7,5,94995
19950,4/23/2023,8,SR-20425,89,In-store,Cash,4,2,29600
19951,4/23/2023,73,CT-11995,2,In-store,Mobile Payment,3,7,384235.95
19952,4/23/2023,116,CC-12610,95,In-store,Mobile Payment,6,6,58800
19953,4/23/2023,149,MT-17815,76,Online,Mobile Payment,1,9,310500
19954,4/23/2023,9,LH-16900,68,Online,Cash,6,8,102400
19955,4/23/2023,49,JG-15160,63,In-store,Cash,7,7,263200
19956,4/23/2023,58,MO-17800,8,In-store,Cash,7,4,127600
19957,4/23/2023,190,MC-17575,100,In-store,Cash,4,2,75000
19958,4/23/2023,134,TZ-21445,41,In-store,Credit Card,4,3,35073
19959,4/23/2023,5,MR-17545,24,Online,Cash,5,8,174400
19960,4/23/2023,95,MZ-17515,20,Online,Credit Card,7,3,41147.55
19961,4/23/2023,98,PW-19030,14,Online,Cash,5,5,137204.25
19962,4/23/2023,115,DB-3615,96,In-store,Mobile Payment,4,4,39200
19963,4/23/2023,179,SO-10335,18,In-store,Credit Card,5,4,75996
19964,4/23/2023,128,JP-15520,30,Online,Cash,4,6,80946
19965,4/23/2023,81,ES-14020,52,Online,Cash,4,8,219526.8
19966,4/23/2023,168,BF-11005,26,In-store,Credit Card,3,9,170991
19967,4/23/2023,113,LS-16975,50,Online,Cash,1,6,82800
19968,4/23/2023,216,NW-18400,50,Online,Cash,1,3,59997
19969,4/23/2023,50,MG-17875,47,Online,Debit Card,5,9,768600
19970,4/23/2023,14,CP-12340,61,Online,Mobile Payment,5,1,15800
19971,4/23/2023,138,DK-12985,24,In-store,Cash,5,4,28764
19972,4/23/2023,138,CC-12145,74,Online,Cash,6,1,7191
19973,4/23/2023,126,RB-19465,33,In-store,Cash,4,6,43146
19974,4/23/2023,87,LD-17005,22,In-store,Debit Card,2,1,29270.85
19975,4/23/2023,5,HG-15025,50,In-store,Cash,1,9,196200
19976,4/23/2023,187,PB-9150,43,In-store,Credit Card,6,3,112500
19977,4/23/2023,65,BF-11005,27,In-store,Cash,4,5,219554.25
19978,4/23/2023,189,MP-17470,76,In-store,Mobile Payment,1,4,150000
19979,4/23/2023,82,NF-18385,19,In-store,Mobile Payment,5,9,288142.65
19980,4/23/2023,97,NZ-18565,51,In-store,Cash,4,2,73181.7
19981,4/23/2023,9,MN-17935,73,In-store,Mobile Payment,2,7,89600
19982,4/23/2023,118,DK-13090,19,Online,Cash,5,5,64000
19983,4/23/2023,142,PF-19120,64,In-store,Credit Card,3,8,71928
19984,4/23/2023,197,JH-15985,47,In-store,Cash,5,4,150000
19985,4/23/2023,117,TS-21205,76,Online,Mobile Payment,1,8,94400
19986,4/23/2023,144,PB-9105,41,Online,Debit Card,4,5,67455
19987,4/23/2023,100,LW-6990,76,Online,Cash,1,2,64031.7
19988,4/23/2023,7,SC-10770,86,In-store,Credit Card,5,8,118400
19989,4/23/2023,26,PN-18775,18,In-store,Credit Card,5,2,37600
19990,4/23/2023,98,FC-14245,15,Online,Cash,5,5,137204.25
19991,4/23/2023,121,TC-20980,87,In-store,Mobile Payment,4,5,59000
19992,4/23/2023,102,KM-16375,99,In-store,Credit Card,4,5,79000
19993,4/23/2023,34,VP-21730,63,Online,Cash,7,6,76800
19994,4/23/2023,5,KC-16255,58,In-store,Credit Card,1,4,87200
19995,4/23/2023,120,TB-21625,42,In-store,Cash,7,5,49000
19996,4/23/2023,69,EM-13825,69,In-store,Debit Card,6,7,179275.95
19997,4/23/2023,210,AT-435,53,Online,Debit Card,5,4,51996
19998,4/23/2023,125,DK-2895,64,In-store,Credit Card,3,6,161946
19999,4/23/2023,122,BM-11575,14,Online,Mobile Payment,5,1,13491
20000,4/23/2023,102,HW-14935,59,In-store,Credit Card,4,1,15800
20001,4/23/2023,9,DL-13315,69,In-store,Mobile Payment,6,3,38400
20002,4/23/2023,163,AM-10360,8,In-store,Cash,7,1,45500
20003,4/23/2023,219,SC-20380,29,Online,Cash,4,7,139993
20004,4/23/2023,166,JL-15835,58,In-store,Mobile Payment,1,5,94995
20005,4/23/2023,145,HG-14965,36,In-store,Debit Card,4,8,71928
20006,4/23/2023,28,CA-12265,56,Online,Debit Card,7,5,94000
20007,4/23/2023,125,CC-12475,58,Online,Debit Card,1,4,107964
20008,4/23/2023,49,AB-10060,80,In-store,Cash,4,5,188000
20009,4/23/2023,221,DB-3120,42,In-store,Debit Card,7,9,179991
20010,4/23/2023,77,TH-11235,88,Online,Mobile Payment,6,9,246967.65
20011,4/23/2023,131,GB-4530,80,In-store,Mobile Payment,4,9,202419
20012,4/23/2023,135,RW-19540,78,Online,Cash,4,3,26973
20013,4/23/2023,212,FW-14395,31,Online,Credit Card,7,9,116991
20014,4/23/2023,101,SM-20005,88,Online,Cash,6,4,63200
20015,4/23/2023,183,PF-19225,25,In-store,Mobile Payment,7,5,94995
20016,4/23/2023,114,GB-14530,41,In-store,Cash,4,3,35400
20017,4/23/2023,33,JF-15565,43,Online,Cash,6,4,55200
20018,4/23/2023,210,BP-11230,63,In-store,Cash,7,4,51996
20019,4/23/2023,114,PF-19225,50,In-store,Mobile Payment,1,4,47200
20020,4/23/2023,35,ML-17395,87,Online,Mobile Payment,4,8,86400
20021,4/23/2023,63,CM-11830,26,Online,Debit Card,3,8,204886.8
20022,4/23/2023,187,NF-18595,17,In-store,Debit Card,1,1,37500
20023,4/23/2023,107,GH-14410,57,In-store,Cash,5,4,63200
20024,4/23/2023,110,PG-18895,87,Online,Credit Card,4,6,82800
20025,4/23/2023,89,VD-21670,75,In-store,Cash,2,5,146354.25
20026,4/23/2023,73,PW-9030,31,Online,Cash,7,9,494017.65
20027,4/23/2023,222,ES-14080,68,In-store,Credit Card,6,6,147000
20028,4/23/2023,75,KA-16525,94,Online,Credit Card,4,2,128081.7
20029,4/23/2023,28,SC-20800,50,Online,Cash,1,9,169200
20030,4/23/2023,8,RW-19630,62,In-store,Credit Card,2,7,103600
20031,4/23/2023,51,AB-10165,98,In-store,Debit Card,6,5,162000
20032,4/23/2023,1,LW-17215,76,Online,Debit Card,1,9,187200
20033,4/23/2023,91,AG-10675,63,Online,Mobile Payment,7,6,82295.1
20034,4/23/2023,216,BF-11080,85,Online,Cash,2,2,39998
20035,4/23/2023,58,ND-18370,90,In-store,Mobile Payment,3,8,255200
20036,4/23/2023,216,SS-20140,13,Online,Credit Card,6,3,59997
20037,4/23/2023,203,RH-19510,59,In-store,Debit Card,4,9,337500
20038,4/23/2023,143,JG-15160,2,Online,Debit Card,3,3,107973
20039,4/23/2023,42,RO-19780,51,Online,Cash,4,6,304800
20040,4/23/2023,75,JH-15820,46,In-store,Mobile Payment,3,2,128081.7
20041,4/23/2023,185,DB-13360,35,Online,Cash,3,3,112500
20042,4/23/2023,40,CR-2625,67,In-store,Debit Card,4,9,106200
20043,4/23/2023,112,CP-2085,80,Online,Debit Card,4,4,55200
20044,4/23/2023,28,LS-17245,28,In-store,Credit Card,7,4,75200
20045,4/23/2023,211,RB-19795,76,Online,Credit Card,1,5,64995
20046,4/23/2023,213,RS-19765,24,In-store,Credit Card,5,7,90993
20047,4/23/2023,130,CC-12100,5,Online,Mobile Payment,6,5,89955
20048,4/23/2023,154,EG-3900,77,Online,Credit Card,4,9,337500
20049,4/23/2023,166,JA-5970,76,In-store,Cash,1,4,75996
20050,4/23/2023,28,MS-17980,89,Online,Debit Card,4,7,131600
20051,4/23/2023,144,CP-12085,43,Online,Debit Card,6,9,121419
20052,4/23/2023,87,AB-10150,51,In-store,Mobile Payment,4,9,263437.65
20053,4/23/2023,18,IG-15085,43,In-store,Mobile Payment,6,9,196200
20054,4/23/2023,22,AG-10900,86,In-store,Cash,5,1,25800
20055,4/23/2023,74,JL-5130,58,In-store,Debit Card,1,6,274445.1
20056,4/23/2023,189,PJ-8835,58,Online,Credit Card,1,4,150000
20057,4/23/2023,93,SV-20785,100,Online,Mobile Payment,4,1,20578.35
20058,4/23/2023,126,BG-11035,75,Online,Cash,2,1,7191
20059,4/23/2023,11,NC-18535,93,In-store,Mobile Payment,5,4,67200
20060,4/23/2023,150,DW-13540,40,Online,Credit Card,2,9,310500
20061,4/23/2023,37,CS-12400,64,In-store,Cash,3,8,94400
20062,4/23/2023,151,MY-18295,69,Online,Mobile Payment,6,9,310500
20063,4/23/2023,150,FH-14350,37,In-store,Cash,4,5,172500
20064,4/23/2023,23,PS-18970,96,Online,Credit Card,4,1,21800
20065,4/23/2023,168,JH-15985,74,Online,Mobile Payment,6,3,56997
20066,4/23/2023,9,PG-18820,96,Online,Cash,4,2,25600
20067,4/23/2023,135,SR-10740,68,In-store,Cash,6,6,53946
20068,4/23/2023,126,LM-7065,62,Online,Cash,2,4,28764
20069,4/23/2023,208,KL-6645,12,In-store,Debit Card,4,5,64995
20070,4/23/2023,107,DC-12850,78,Online,Debit Card,4,8,126400
20071,4/23/2023,193,AW-10930,51,Online,Mobile Payment,4,1,37500
20072,4/23/2023,101,PJ-19015,74,In-store,Debit Card,6,1,15800
20073,4/23/2023,19,JK-16090,72,Online,Credit Card,5,6,154800
20074,4/23/2023,99,LS-17230,41,In-store,Cash,4,4,146363.4
20075,4/23/2023,123,GM-14680,58,Online,Mobile Payment,1,3,26973
20076,4/23/2023,73,LS-6975,9,In-store,Mobile Payment,2,1,54890.85
20077,4/23/2023,20,RE-9405,38,Online,Cash,7,4,83200
20078,4/23/2023,164,BF-11170,63,Online,Debit Card,7,6,113994
20079,4/23/2023,194,JJ-15760,78,In-store,Cash,4,5,149995
20080,4/23/2023,133,DB-12910,23,Online,Cash,4,8,93528
20081,4/23/2023,41,JD-15895,46,In-store,Debit Card,3,9,115200
20082,4/23/2023,50,SR-20425,68,Online,Credit Card,6,5,427000
20083,4/23/2023,191,RD-19810,35,In-store,Credit Card,3,5,237500
20084,4/23/2023,165,JK-15730,80,In-store,Mobile Payment,4,6,113994
20085,4/23/2023,76,TT-21220,47,In-store,Debit Card,5,4,128063.4
20086,4/23/2023,168,DP-13390,8,In-store,Credit Card,7,2,37998
20087,4/23/2023,199,LS-17230,25,In-store,Cash,7,7,262500
20088,4/23/2023,33,LH-17155,20,Online,Cash,7,6,82800
20089,4/23/2023,89,MP-7965,17,Online,Credit Card,1,8,234166.8
20090,4/23/2023,93,TB-21250,23,Online,Cash,4,5,102891.75
20091,4/23/2023,121,LC-16960,14,Online,Mobile Payment,5,7,82600
20092,4/23/2023,97,MV-18190,16,In-store,Credit Card,2,5,182954.25
20093,4/23/2023,10,DC-12850,96,Online,Credit Card,4,5,84000
20094,4/23/2023,14,GZ-14470,9,In-store,Cash,2,1,15800
20095,4/23/2023,5,VM-21685,30,In-store,Cash,4,3,65400
20096,4/23/2023,141,MS-17365,79,Online,Mobile Payment,5,5,134955
20097,4/23/2023,139,BP-1095,42,Online,Debit Card,7,7,62937
20098,4/23/2023,40,SC-10770,22,Online,Mobile Payment,2,9,106200
20099,4/23/2023,82,KM-16375,57,Online,Credit Card,5,5,160079.25
20100,4/23/2023,191,KH-16690,73,Online,Cash,2,6,285000
20101,4/23/2023,103,JL-15175,47,Online,Credit Card,5,5,39000
20102,4/23/2023,83,SC-20230,83,Online,Mobile Payment,3,5,54854.25
20103,4/23/2023,170,ON-8715,42,In-store,Cash,7,1,18999
20104,4/23/2023,74,GT-4710,47,In-store,Mobile Payment,5,4,182963.4
20105,4/23/2023,61,JO-5550,76,In-store,Debit Card,1,4,87803.4
20106,4/23/2023,18,AB-10060,78,In-store,Debit Card,4,4,87200
20107,4/24/2023,5,BB-10990,64,In-store,Debit Card,3,7,152600
20108,4/24/2023,160,AS-10225,15,In-store,Debit Card,5,3,112500
20109,4/24/2023,167,AF-10885,63,Online,Credit Card,7,2,39998
20110,4/24/2023,73,MA-17995,43,In-store,Mobile Payment,6,2,109781.7
20111,4/24/2023,167,MS-17770,82,Online,Credit Card,4,1,19999
20112,4/24/2023,145,JB-6045,53,Online,Mobile Payment,5,9,80919
20113,4/24/2023,201,DA-3450,22,In-store,Debit Card,2,1,37500
20114,4/24/2023,17,MC-17275,69,In-store,Credit Card,6,8,174400
20115,4/24/2023,19,JS-15685,52,Online,Mobile Payment,4,3,77400
20116,4/24/2023,38,DB-13120,82,In-store,Debit Card,4,1,11800
20117,4/24/2023,112,BC-11125,21,Online,Credit Card,2,7,96600
20118,4/24/2023,17,KA-16525,50,Online,Credit Card,1,6,130800
20119,4/24/2023,11,KD-16495,48,In-store,Mobile Payment,7,7,117600
20120,4/24/2023,11,TB-21055,19,In-store,Mobile Payment,5,2,33600
20121,4/24/2023,209,JP-15460,55,In-store,Credit Card,6,2,25998
20122,4/24/2023,150,SW-20245,84,Online,Credit Card,6,9,310500
20123,4/24/2023,56,MH-17620,51,Online,Mobile Payment,4,6,282600
20124,4/24/2023,8,SG-20470,96,Online,Cash,4,2,29600
20125,4/24/2023,18,LD-16855,47,In-store,Cash,5,9,196200
20126,4/24/2023,82,TB-21055,15,Online,Debit Card,5,3,96047.55
20127,4/24/2023,18,AA-10480,94,In-store,Credit Card,4,6,130800
20128,4/24/2023,91,PL-18925,77,Online,Credit Card,4,4,54863.4
20129,4/24/2023,176,PB-19150,79,In-store,Debit Card,5,9,170991
20130,4/24/2023,125,BS-11665,10,Online,Cash,7,5,134955
20131,4/24/2023,192,MM-7920,43,Online,Debit Card,6,3,112500
20132,4/24/2023,68,ML-8040,93,Online,Mobile Payment,5,3,153692.55
20133,4/24/2023,176,JC-5385,21,Online,Debit Card,2,8,151992
20134,4/24/2023,205,EH-3945,61,Online,Credit Card,5,3,82500
20135,4/24/2023,179,EB-13705,58,In-store,Credit Card,1,6,113994
20136,4/24/2023,156,FG-14260,70,In-store,Mobile Payment,6,6,225000
20137,4/24/2023,118,BP-11290,40,In-store,Debit Card,2,2,25600
20138,4/24/2023,204,TC-21145,49,Online,Credit Card,4,4,79996
20139,4/24/2023,139,GM-14455,21,Online,Mobile Payment,2,6,53946
20140,4/24/2023,64,TC-21535,19,In-store,Mobile Payment,5,4,102443.4
20141,4/24/2023,103,RD-19720,28,Online,Debit Card,7,8,62400
20142,4/24/2023,58,BN-11515,10,Online,Mobile Payment,7,2,63800
20143,4/24/2023,178,EP-13915,21,In-store,Debit Card,2,1,18999
20144,4/24/2023,211,CS-1845,13,Online,Credit Card,6,2,25998
20145,4/24/2023,6,RB-19645,47,Online,Debit Card,5,7,166600
20146,4/24/2023,215,FC-14245,56,Online,Mobile Payment,7,8,159992
20147,4/24/2023,138,MM-17260,54,Online,Credit Card,4,9,64719
20148,4/24/2023,18,SC-20380,96,In-store,Debit Card,4,4,87200
20149,4/24/2023,57,AD-10180,59,In-store,Cash,4,3,95700
20150,4/24/2023,91,AH-10210,88,Online,Credit Card,6,6,82295.1
20151,4/24/2023,170,HZ-14950,51,Online,Mobile Payment,4,7,132993
20152,4/24/2023,13,HM-14860,64,In-store,Credit Card,3,4,59200
20153,4/24/2023,218,PO-19180,60,In-store,Mobile Payment,7,4,79996
20154,4/24/2023,138,RH-19600,87,Online,Mobile Payment,4,9,64719
20155,4/24/2023,68,AH-10465,40,In-store,Mobile Payment,2,5,256154.25
20156,4/24/2023,191,SR-20740,14,Online,Debit Card,5,8,380000
20157,4/24/2023,69,RS-19870,26,Online,Debit Card,3,5,128054.25
20158,4/24/2023,114,MW-18235,53,In-store,Mobile Payment,5,1,11800
20159,4/24/2023,160,MM-17260,79,In-store,Debit Card,5,9,337500
20160,4/24/2023,151,HG-15025,42,Online,Credit Card,7,7,241500
20161,4/24/2023,1,RP-19270,40,In-store,Debit Card,2,9,187200
20162,4/24/2023,173,TH-21115,51,In-store,Cash,4,1,18999
20163,4/24/2023,44,CL-12700,84,Online,Credit Card,6,9,419400
20164,4/24/2023,102,EP-13915,75,Online,Debit Card,2,9,142200
20165,4/24/2023,45,JB-16045,13,In-store,Credit Card,6,9,523800
20166,4/24/2023,103,CD-12280,31,In-store,Cash,7,1,7800
20167,4/24/2023,222,HE-14800,95,Online,Credit Card,6,2,49000
20168,4/24/2023,175,AB-10165,50,Online,Mobile Payment,1,4,79996
20169,4/24/2023,178,ND-18460,81,Online,Cash,4,5,94995
20170,4/24/2023,140,BW-1200,53,Online,Debit Card,5,2,17982
20171,4/24/2023,60,SM-10950,28,In-store,Mobile Payment,7,9,395197.65
20172,4/24/2023,165,PT-9090,61,Online,Mobile Payment,5,6,113994
20173,4/24/2023,197,CS-1860,22,Online,Mobile Payment,2,5,187500
20174,4/24/2023,179,RM-19750,96,In-store,Mobile Payment,4,1,18999
20175,4/24/2023,4,KB-16315,64,In-store,Mobile Payment,3,5,119000
20176,4/24/2023,51,AR-10570,70,Online,Cash,6,2,64800
20177,4/24/2023,41,BC-11125,49,In-store,Cash,4,4,51200
20178,4/24/2023,140,VT-21700,13,In-store,Debit Card,6,4,35964
20179,4/24/2023,8,JM-15655,37,Online,Credit Card,4,5,74000
20180,4/24/2023,116,CW-11905,85,Online,Credit Card,2,2,19600
20181,4/24/2023,8,RH-19495,8,Online,Debit Card,7,9,133200
20182,4/24/2023,152,DB-13060,2,Online,Cash,3,4,150000
20183,4/24/2023,183,BE-1455,50,In-store,Credit Card,1,1,18999
20184,4/24/2023,172,MD-17350,5,In-store,Credit Card,6,4,79996
20185,4/24/2023,196,BS-11665,91,Online,Mobile Payment,5,6,225000
20186,4/24/2023,87,JL-15235,50,In-store,Debit Card,1,4,117083.4
20187,4/24/2023,185,KM-16660,61,In-store,Credit Card,5,7,262500
20188,4/24/2023,221,RB-19465,77,Online,Mobile Payment,4,6,119994
20189,4/24/2023,54,CC-2370,43,Online,Mobile Payment,6,8,448800
20190,4/24/2023,213,NR-8550,82,Online,Credit Card,4,3,38997
20191,4/24/2023,150,KD-6495,69,Online,Credit Card,6,4,138000
20192,4/24/2023,116,HR-14770,15,In-store,Debit Card,5,1,9800
20193,4/24/2023,38,JS-16030,62,Online,Mobile Payment,2,4,47200
20194,4/24/2023,91,GW-14605,58,Online,Mobile Payment,1,3,41147.55
20195,4/24/2023,139,JO-15550,98,Online,Debit Card,6,3,26973
20196,4/24/2023,97,MT-18070,51,In-store,Cash,4,2,73181.7
20197,4/24/2023,5,BT-11305,56,In-store,Cash,7,6,130800
20198,4/24/2023,115,AJ-10780,43,Online,Mobile Payment,6,5,49000
20199,4/24/2023,9,NR-18550,53,Online,Debit Card,5,3,38400
20200,4/24/2023,177,SV-20935,53,Online,Cash,5,5,94995
20201,4/24/2023,124,RE-19450,58,In-store,Debit Card,1,8,57528
20202,4/24/2023,32,NW-8400,96,Online,Debit Card,4,1,11800
20203,4/24/2023,140,BM-1140,43,Online,Cash,6,1,8991
20204,4/24/2023,79,AH-10195,43,In-store,Credit Card,6,1,54890.85
20205,4/24/2023,180,AJ-10945,78,Online,Credit Card,4,1,18999
20206,4/24/2023,159,KT-16465,95,In-store,Credit Card,6,8,300000
20207,4/24/2023,28,EL-3735,47,Online,Mobile Payment,5,5,94000
20208,4/24/2023,144,NP-18700,61,In-store,Debit Card,5,9,121419
20209,4/24/2023,84,MB-17305,82,Online,Mobile Payment,4,6,87785.1
20210,4/24/2023,50,LO-17170,5,Online,Mobile Payment,6,1,85400
20211,4/24/2023,101,SV-20365,15,In-store,Mobile Payment,5,4,63200
20212,4/24/2023,57,BF-11005,53,In-store,Mobile Payment,5,2,63800
20213,4/24/2023,1,GT-14635,58,In-store,Debit Card,1,1,20800
20214,4/24/2023,48,DM-13345,80,Online,Credit Card,4,5,427000
20215,4/24/2023,66,SM-20005,78,Online,Debit Card,4,9,395197.65
20216,4/24/2023,96,HG-14965,62,In-store,Credit Card,2,4,73163.4
20217,4/24/2023,11,MN-17935,61,Online,Debit Card,5,1,16800
20218,4/24/2023,42,SU-20665,8,Online,Debit Card,7,6,304800
20219,4/24/2023,160,PJ-19015,74,Online,Cash,6,8,300000
20220,4/24/2023,135,GM-4440,16,Online,Mobile Payment,2,3,26973
20221,4/24/2023,34,IL-15100,58,In-store,Debit Card,1,1,12800
20222,4/24/2023,42,GR-14560,22,Online,Debit Card,2,2,101600
20223,4/24/2023,132,SF-20065,5,In-store,Mobile Payment,6,4,28764
20224,4/24/2023,184,CH-12070,68,Online,Debit Card,6,2,75000
20225,4/24/2023,74,SR-20425,48,In-store,Debit Card,7,4,182963.4
20226,4/24/2023,149,TG-21310,86,In-store,Mobile Payment,5,7,241500
20227,4/24/2023,94,CH-2070,96,In-store,Credit Card,4,4,179303.4
20228,4/24/2023,209,DL-12925,66,In-store,Debit Card,2,1,12999
20229,4/24/2023,127,KB-16240,50,In-store,Cash,1,1,7191
20230,4/24/2023,78,EH-13945,52,In-store,Cash,4,6,164645.1
20231,4/24/2023,60,SG-20470,47,In-store,Credit Card,5,5,219554.25
20232,4/24/2023,39,BP-1095,50,Online,Cash,1,6,64800
20233,4/24/2023,85,BK-11260,96,In-store,Credit Card,4,4,117083.4
20234,4/24/2023,101,AA-10480,71,Online,Credit Card,2,5,79000
20235,4/24/2023,189,KC-16540,37,Online,Mobile Payment,4,5,187500
20236,4/24/2023,210,FA-14230,96,Online,Credit Card,4,7,90993
20237,4/24/2023,15,RD-19810,18,Online,Mobile Payment,5,4,59200
20238,4/24/2023,75,MO-17800,51,Online,Mobile Payment,4,9,576367.65
20239,4/24/2023,201,DV-3045,89,In-store,Credit Card,4,2,75000
20240,4/24/2023,158,CL-2565,53,In-store,Debit Card,5,1,37500
20241,4/24/2023,83,MC-7635,76,Online,Credit Card,1,2,21941.7
20242,4/24/2023,129,BE-11335,53,In-store,Credit Card,5,9,202419
20243,4/24/2023,66,SH-20635,94,In-store,Mobile Payment,4,9,395197.65
20244,4/24/2023,86,SL-20155,53,In-store,Cash,5,2,38411.7
20245,4/24/2023,62,MH-17290,22,In-store,Debit Card,2,3,65852.55
20246,4/24/2023,70,RD-19720,10,Online,Mobile Payment,7,1,21950.85
20247,4/24/2023,207,MF-17665,74,Online,Cash,6,5,64995
20248,4/24/2023,53,RD-19810,50,In-store,Debit Card,1,4,205200
20249,4/24/2023,223,HR-14830,8,Online,Cash,7,5,64995
20250,4/25/2023,185,AZ-10750,44,Online,Mobile Payment,3,7,262500
20251,4/25/2023,179,PJ-8835,2,In-store,Credit Card,3,8,151992
20252,4/25/2023,10,SS-20875,69,Online,Debit Card,6,5,84000
20253,4/25/2023,31,PF-19225,58,Online,Debit Card,1,3,65400
20254,4/25/2023,66,RO-19780,67,In-store,Mobile Payment,4,7,307375.95
20255,4/25/2023,115,NP-18685,74,Online,Cash,6,2,19600
20256,4/25/2023,55,CY-12745,24,Online,Mobile Payment,5,9,504900
20257,4/25/2023,20,BW-11110,97,Online,Cash,5,6,124800
20258,4/25/2023,159,GT-14755,53,In-store,Mobile Payment,5,5,187500
20259,4/25/2023,191,Co-12640,8,In-store,Debit Card,7,4,190000
20260,4/25/2023,120,KH-16510,84,In-store,Debit Card,6,6,58800
20261,4/25/2023,198,BV-11245,62,In-store,Cash,2,6,225000
20262,4/25/2023,172,NP-18685,98,Online,Mobile Payment,6,6,119994
20263,4/25/2023,82,AB-10165,84,Online,Mobile Payment,6,5,160079.25
